Date,City,L3,Net_Sales,Forecast_Level
2021-10-19,CHOMU,Idli & Dosa Rice,,
2021-10-19,CHOMU,Other Kitchen Essentials,,
2021-10-19,CHOMU,Pista,,
2021-10-19,CHOMU,First Aids,,
2021-10-19,CHOMU,Other Pooja Accessories,,
2021-10-19,CHOMU,Masoor Dal,,
2021-10-19,CHOMU,Urad Dal,,
2021-10-19,CHOMU,Peanuts,,
2021-10-19,CHOMU,Chana Dal,,
2021-10-19,CHOMU,Torch & Emergency Light,,
2021-10-19,CHOMU,Kolam Rice,,
2021-10-19,CHOMU,Vanaspati,,
2021-10-19,CHOMU,Blended Oils,,
2021-10-19,CHOMU,Papad & Fryums,,
2021-10-19,CHOMU,Mustard Oil,,
2021-10-19,CHOMU,Orange Juices,,
2021-10-19,CHOMU,Tetra Pak Milk,,
2021-10-19,CHOMU,Other Juices,,
2021-10-19,CHOMU,Mix Fruit Juices,,
2021-10-19,CHOMU,Spreads,,
2021-10-19,CHOMU,Powdered Drink Mixes,,
2021-10-19,CHOMU,Face Cleansers & Toners,,
2021-10-19,CHOMU,Energy Drinks,,
2021-10-19,CHOMU,Baby Food & Cereals,,
2021-10-19,CHOMU,Soya Oil,,
2021-10-19,CHOMU,Other Dry Fruits & Nuts,,
2021-10-19,CHOMU,Olive Oil,,
2021-10-19,CHOMU,Vermicelli,,
2021-10-19,CHOMU,Infant Formulae,,
2021-10-19,CHOMU,Cold & Cough Remedies,,
2021-10-19,CHOMU,Protein Powders,,
2021-10-19,CHOMU,Other Oils,,
2021-10-19,CHOMU,Squashes & Syrups,,
2021-10-19,CHOMU,Indian Savouries,,
2021-10-19,CHOMU,"Pencils, Erasers & Sharpeners",,
2021-10-19,CHOMU,Conditioners,,
2021-10-19,CHOMU,Wipes,,
2021-10-19,CHOMU,Apple Juices,,
2021-10-19,CHOMU,Green Tea,,
2021-10-19,CHOMU,Muesli,,
2021-10-19,CHOMU,Sunscreen Lotions,,
2021-10-19,CHOMU,Cooking Paste & Puris,,
2021-10-19,CHOMU,Sauces,,
2021-10-19,CHOMU,Baked Snacks,,
2021-10-19,CHOMU,Jeerasar Rice,,
2021-10-19,CHOMU,Bleaches,,
2021-10-19,CHOMU,Puffed Rice,,
2021-10-19,CHOMU,"Cakes, Muffins & Rolls",,
2021-10-19,CHOMU,Whole Wheat,,
2021-10-19,CHOMU,Broken Wheat (Daliya),,
2021-10-19,CHOMU,Other Rice Varieties,,
2021-10-19,CHOMU,Cookies,,
2021-10-19,CHOMU,Shaving Creams & Foams,,
2021-10-19,CHOMU,Sanitizers,,
2021-10-19,CHOMU,Multipurpose Cleaners,,
2021-10-19,CHOMU,Kabuli Chana,,
2021-10-19,CHOMU,Baking Needs,,
2021-10-19,CHOMU,Brown & Organic Ghee,,
2021-10-19,CHOMU,Herbs & Seasoning,,
2021-10-19,CHOMU,Miniket Rice,,
2021-10-19,CHOMU,Boiled Rice,,
2021-10-19,CHOMU,Aluminium Foils,,
2021-10-19,CHOMU,Onion,,
2021-10-19,CHOMU,Potato,,
2021-10-19,CHOMU,Coconut,,
2021-10-19,CHOMU,90 Days Pouch  Milk,,
2021-10-19,CHOMU,Sesame Oil,,
2021-10-19,CHOMU,Printing Paper,,
2021-10-19,CHOMU,Rajma,,
2021-10-19,CHOMU,Ragi Flour,,
2021-10-19,CHOMU,Other Pulses,,
2021-10-19,CHOMU,Other Cereals,,
2021-10-19,CHOMU,Coconut Oil,,
2021-10-19,CHOMU,Ponni Rice,,
2021-10-19,CHOMU,Table Butter,,
2021-10-19,CHOMU,Processed Cheese,,
2021-10-19,CHOMU,Cheese Slice,,
2021-10-19,CHOMU,Margarine,,
2021-10-19,CHOMU,Nuts & Seeds,,
2021-10-19,CHOMU,Deodorants,,
2021-10-19,CHOMU,Tin Paneer (Ambient),,
